calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,price
0.0,0.0,0.35909090909090907,0.0,150
0.0,0.0,0.01818181818181818,0.5,108
0.0,0.2356164383561644,0.13636363636363635,0.0,55
0.0,0.9068493150684932,0.05454545454545454,0.5,150
0.0,0.0273972602739726,0.10909090909090909,0.5,159
0.0,0.019178082191780823,0.03636363636363636,0.5,550
0.0,0.7424657534246576,0.09090909090909091,0.5,150
0.0,0.1589041095890411,0.15,0.5,99
0.0,0.0,0.09999999999999999,0.0,80
0.0,0.44931506849315067,0.46818181818181814,0.0,45
0.0,0.0,0.08636363636363636,0.5,110
0.0,0.4904109589041096,0.8045454545454545,0.0,50
0.3333333333333333,0.0,0.00909090909090909,0.5,295
0.0,0.4986301369863014,0.42272727272727273,0.5,275
0.0,0.0,0.03636363636363636,0.0,140
0.0,0.6684931506849315,0.05454545454545454,0.5,220
0.0,0.0,0.12727272727272726,0.5,141
0.0,0.0,0.1318181818181818,0.5,175
0.0,0.0,0.02727272727272727,0.5,200
0.3333333333333333,0.0,0.031818181818181815,0.0,105
0.0,0.2602739726027397,0.7363636363636363,0.0,50
0.0,0.7726027397260274,0.03636363636363636,0.5,145
0.0,0.0,0.3136363636363636,0.5,70
0.0,0.0,0.07272727272727272,0.5,230
1.0,0.915068493150685,0.4318181818181818,0.0,65
0.3333333333333333,0.0,0.12727272727272726,0.0,130
0.0,0.37534246575342467,0.06363636363636363,0.5,300
0.0,0.1506849315068493,0.022727272727272728,0.0,120
1.0,0.06027397260273973,0.013636363636363636,0.5,395
0.0,0.0,0.004545454545454545,0.0,359
0.0,0.0821917808219178,0.13636363636363635,0.0,38
0.0,0.7123287671232876,0.03636363636363636,0.5,330
0.0,0.18082191780821918,0.35,0.0,225
0.0,0.0,0.06818181818181818,0.0,40
0.0,0.4876712328767123,0.13636363636363635,0.0,102
0.0,0.9095890410958904,0.6545454545454545,0.0,42
0.0,0.2273972602739726,0.013636363636363636,0.0,188
0.0,0.2356164383561644,0.013636363636363636,0.5,350
1.0,0.3972602739726027,0.00909090909090909,0.0,85
0.0,0.11232876712328767,0.15454545454545454,0.0,59
0.0,0.21643835616438356,0.03636363636363636,0.0,85
0.0,0.0,0.03636363636363636,0.0,119
0.0,0.4136986301369863,0.031818181818181815,0.5,225
0.0,1.0,0.031818181818181815,1.0,99
0.0,0.08493150684931507,0.3090909090909091,0.0,120
0.0,0.9753424657534246,0.013636363636363636,0.0,65
0.0,0.0,0.00909090909090909,0.0,46
0.0,0.0,0.09545454545454544,0.5,120
0.0,0.0,0.05454545454545454,0.0,70
0.3333333333333333,0.17534246575342466,0.05454545454545454,0.0,130
0.0,0.5150684931506849,0.02727272727272727,0.0,50
0.0,0.18904109589041096,0.11363636363636363,0.0,84
0.3333333333333333,0.9972602739726028,0.01818181818181818,0.0,75
0.0,0.0,0.2545454545454545,0.5,99
0.6666666666666667,0.0,0.09090909090909091,0.5,95
0.0,0.5150684931506849,0.12727272727272726,0.5,240
0.0,0.2136986301369863,0.05454545454545454,0.5,320
0.0,0.04657534246575343,0.08636363636363636,0.5,249
0.0,0.14246575342465753,0.01818181818181818,0.5,100
0.0,0.0,0.02727272727272727,0.5,71
0.0,0.0,0.08636363636363636,0.5,135
0.0,1.0,0.09545454545454544,0.5,115
0.6666666666666667,0.0,0.02727272727272727,0.0,59
0.0,0.0,0.03636363636363636,0.5,200
0.0,0.0,0.12727272727272726,0.5,300
0.0,0.0,0.05454545454545454,0.0,79
0.0,0.6986301369863014,0.022727272727272728,0.5,225
0.6666666666666667,0.9753424657534246,0.02727272727272727,0.0,62
0.3333333333333333,0.0,0.2863636363636364,0.0,59
0.0,0.473972602739726,0.01818181818181818,0.0,39
0.0,0.0,0.049999999999999996,0.5,250
0.0,0.4328767123287671,0.09545454545454544,0.0,39
0.6666666666666667,0.021917808219178082,0.7090909090909091,0.5,107
0.0,0.4931506849315069,0.06363636363636363,0.5,300
0.0,0.016438356164383564,0.03636363636363636,0.0,112
0.3333333333333333,0.6301369863013698,0.05454545454545454,0.5,195
0.0,0.0,0.1318181818181818,0.5,100
0.3333333333333333,0.7780821917808219,0.02727272727272727,0.5,86
0.0,0.0,0.11363636363636363,0.0,78
0.0,0.06575342465753425,0.11363636363636363,0.0,95
0.0,0.6328767123287671,0.11363636363636363,0.5,135
0.0,0.043835616438356165,0.12727272727272726,0.5,100
0.3333333333333333,0.821917808219178,0.5772727272727273,0.5,76
0.0,0.11506849315068493,0.12272727272727273,0.0,150
0.3333333333333333,0.06575342465753425,0.00909090909090909,0.0,73
0.3333333333333333,0.9945205479452055,0.06818181818181818,1.0,149
0.0,0.7643835616438356,0.10454545454545454,0.5,214
1.0,0.0273972602739726,0.00909090909090909,0.0,175
0.0,0.9972602739726028,0.06363636363636363,0.5,70
0.0,0.0,0.15,0.5,100
0.0,0.0,0.3090909090909091,0.0,95
0.0,0.0,0.09090909090909091,0.0,80
0.3333333333333333,0.0,0.09545454545454544,0.5,299
0.3333333333333333,0.9260273972602739,0.11818181818181818,0.5,200
0.0,0.0,0.03636363636363636,0.0,54
0.0,0.0684931506849315,0.004545454545454545,0.0,99
0.0,0.0,0.06818181818181818,0.5,65
0.0,1.0,0.08636363636363636,0.0,1700
0.0,0.0,0.10909090909090909,0.5,130
0.3333333333333333,0.5232876712328767,0.09545454545454544,0.0,95
0.0,0.043835616438356165,0.09545454545454544,0.0,45
0.0,0.0,0.35,0.0,100
0.0,0.1452054794520548,0.03636363636363636,0.5,90
0.6666666666666667,1.0,0.02727272727272727,0.0,65
1.0,0.0027397260273972603,0.35,0.5,499
0.0,0.07123287671232877,0.031818181818181815,1.0,400
0.0,0.673972602739726,0.07272727272727272,0.5,160
0.3333333333333333,0.0,0.05454545454545454,0.5,170
0.0,0.008219178082191782,0.09545454545454544,0.0,90
0.0,0.12328767123287672,0.19545454545454544,0.5,205
0.0,0.5232876712328767,0.13636363636363635,0.0,44
0.3333333333333333,0.17534246575342466,0.06363636363636363,0.5,150
0.0,0.0,0.02727272727272727,0.0,150
0.0,0.0,0.3045454545454545,0.0,79
0.0,1.0,0.12727272727272726,0.0,246
0.0,0.1780821917808219,0.5863636363636363,0.0,70
0.6666666666666667,0.0,0.09090909090909091,0.0,75
0.0,0.0,0.05454545454545454,0.0,70
0.3333333333333333,0.7753424657534247,0.045454545454545456,0.0,100
0.0,0.5205479452054794,0.04090909090909091,0.5,250
0.3333333333333333,0.4986301369863014,0.10909090909090909,0.0,110
0.0,1.0,0.08636363636363636,0.0,100
0.0,0.0,0.17727272727272728,0.5,600
0.0,0.0,0.05454545454545454,0.5,140
0.0,0.0,0.20454545454545453,0.0,60
0.0,0.4794520547945206,0.2545454545454545,0.0,50
1.0,0.4301369863013699,0.00909090909090909,0.0,54
0.0,0.0,0.9136363636363636,0.5,100
0.0,0.7589041095890411,0.11818181818181818,0.5,276
0.0,0.0,0.06818181818181818,0.5,115
0.0,0.4767123287671233,0.12727272727272726,0.0,62
0.0,0.09863013698630137,0.013636363636363636,0.5,225
0.0,0.936986301369863,0.5863636363636363,0.0,80
1.0,0.9698630136986301,0.24545454545454545,0.0,110
1.0,0.7698630136986302,0.02727272727272727,0.0,70
0.0,0.0,0.3318181818181818,1.0,25
0.3333333333333333,0.0,0.031818181818181815,0.0,140
0.0,0.03287671232876713,0.05454545454545454,0.5,150
0.6666666666666667,0.473972602739726,0.3045454545454545,0.5,180
0.0,0.0,0.031818181818181815,0.0,105
0.3333333333333333,0.663013698630137,0.004545454545454545,0.5,239
0.0,0.010958904109589041,0.05454545454545454,0.0,68
0.3333333333333333,0.9726027397260274,0.35909090909090907,0.5,259
0.3333333333333333,1.0,0.22272727272727272,0.0,62
0.3333333333333333,0.3424657534246575,0.05909090909090909,0.5,149
1.0,0.5150684931506849,0.10909090909090909,0.0,41
0.3333333333333333,0.6246575342465753,0.01818181818181818,0.0,85
0.0,0.7643835616438356,0.045454545454545456,0.0,119
0.0,0.0,0.12727272727272726,0.5,205
0.6666666666666667,0.9780821917808219,0.08636363636363636,0.0,150
0.0,0.0,0.19545454545454544,0.0,80
0.3333333333333333,0.0,0.05454545454545454,0.0,98
0.0,0.0,0.06363636363636363,0.5,240
0.3333333333333333,0.005479452054794521,0.09545454545454544,0.5,90
0.6666666666666667,0.0,0.05454545454545454,0.0,80
0.0,0.0,0.12727272727272726,0.5,300
0.6666666666666667,0.3726027397260274,0.37727272727272726,0.0,55
0.0,0.0,0.04090909090909091,0.5,125
0.0,0.39452054794520547,0.11363636363636363,0.0,75
0.0,0.0,0.22272727272727272,0.5,130
0.0,0.0,0.12727272727272726,0.5,86
0.0,0.008219178082191782,0.00909090909090909,0.5,360
0.0,1.0,0.35909090909090907,0.0,100
0.3333333333333333,0.3917808219178082,0.46818181818181814,0.5,99
0.3333333333333333,0.2273972602739726,0.09545454545454544,0.0,69
0.6666666666666667,0.8547945205479452,0.02727272727272727,0.5,150
1.0,0.07945205479452055,0.06363636363636363,0.0,69
0.0,0.6410958904109589,0.06363636363636363,0.5,159
0.0,0.5150684931506849,0.09999999999999999,0.0,70
0.6666666666666667,0.9917808219178083,0.09999999999999999,0.0,69
0.0,0.0,0.02727272727272727,0.5,140
0.0,0.0136986301369863,0.08636363636363636,0.5,250
0.0,0.7397260273972602,0.031818181818181815,0.5,420
0.0,0.07671232876712329,0.06818181818181818,0.5,90
0.3333333333333333,0.4054794520547945,0.004545454545454545,0.5,182
0.0,0.5698630136986301,0.03636363636363636,0.5,375
0.0,0.33972602739726027,0.031818181818181815,0.5,159
0.0,0.8712328767123287,0.19545454545454544,0.0,70
0.0,1.0,0.02727272727272727,0.0,89
0.0,0.0,0.05454545454545454,0.5,1200
0.0,0.0,0.09999999999999999,1.0,45
0.0,0.6602739726027397,0.36363636363636365,0.5,88
0.3333333333333333,0.6054794520547945,0.06818181818181818,0.0,40
0.0,0.29315068493150687,0.12727272727272726,0.5,185
0.3333333333333333,0.0,0.24545454545454545,0.5,99
0.0,0.8493150684931506,0.6681818181818181,0.0,47
0.3333333333333333,0.28493150684931506,0.09545454545454544,0.0,60
0.0,0.019178082191780823,0.10909090909090909,0.5,69
0.0,0.0,0.05909090909090909,0.5,142
0.0,0.7205479452054795,0.031818181818181815,0.5,800
0.0,0.0,0.11818181818181818,0.5,167
0.0,0.684931506849315,0.049999999999999996,0.5,225
0.0,0.5232876712328767,0.7818181818181817,0.0,50
0.3333333333333333,0.31232876712328766,0.06363636363636363,0.5,185
0.3333333333333333,0.0,0.09545454545454544,0.5,125
0.3333333333333333,0.32602739726027397,0.6045454545454545,0.0,25
0.0,0.0,0.24545454545454545,0.0,45
0.0,0.008219178082191782,0.004545454545454545,0.0,224
0.3333333333333333,0.6821917808219178,0.02727272727272727,0.5,80
0.3333333333333333,0.37534246575342467,0.06818181818181818,0.0,55
0.0,0.0,0.34545454545454546,0.5,115
0.0,0.7972602739726028,0.13636363636363635,0.0,40
0.6666666666666667,0.08493150684931507,0.05454545454545454,0.5,300
0.0,0.08493150684931507,0.16363636363636364,0.5,424
0.0,0.2273972602739726,0.06818181818181818,0.5,155
0.0,0.0,0.12727272727272726,0.5,250
0.3333333333333333,0.4465753424657534,0.06818181818181818,0.0,55
0.0,0.10136986301369863,0.049999999999999996,0.5,400
0.0,0.0,0.02727272727272727,0.0,66
1.0,0.0,0.02727272727272727,0.0,61
0.0,0.0,0.09545454545454544,0.0,80
0.0,0.10136986301369863,0.031818181818181815,0.0,308
0.0,0.0,0.09090909090909091,0.5,250
0.0,0.0,0.05454545454545454,0.0,50
0.0,0.0,0.05454545454545454,0.0,75
0.0,0.30684931506849317,0.21818181818181817,0.5,250
0.0,0.0,0.05454545454545454,0.0,60
0.0,0.0,0.19999999999999998,0.0,50
0.0,0.0273972602739726,0.17727272727272728,0.5,100
1.0,0.8493150684931506,0.02727272727272727,0.0,45
0.0,0.0,0.23636363636363636,0.0,110
0.0,0.6465753424657534,0.15,0.5,160
0.0,0.0,0.15454545454545454,0.0,80
0.0,0.0,0.13636363636363635,0.0,50
0.0,0.6575342465753424,0.031818181818181815,0.5,485
0.0,0.0,0.09545454545454544,0.0,60
0.0,0.0,0.06363636363636363,0.5,350
0.3333333333333333,0.0,0.2545454545454545,0.5,125
0.0,0.36164383561643837,0.10909090909090909,0.5,130
0.0,0.008219178082191782,0.17272727272727273,0.5,200
0.0,0.5397260273972603,0.03636363636363636,0.5,120
0.0,0.9452054794520548,0.2818181818181818,0.0,49
0.0,0.18082191780821918,0.11363636363636363,0.5,110
0.0,0.44931506849315067,0.05454545454545454,0.5,120
0.0,0.0,0.004545454545454545,0.5,340
0.3333333333333333,0.0,0.09545454545454544,0.0,50
0.0,0.32602739726027397,0.02727272727272727,0.0,65
0.0,0.0,0.02727272727272727,0.5,150
0.3333333333333333,0.04657534246575343,0.02727272727272727,0.0,70
0.0,0.5041095890410959,0.00909090909090909,0.0,150
0.0,0.452054794520548,0.3409090909090909,0.5,130
0.3333333333333333,0.9205479452054794,0.031818181818181815,0.5,249
0.0,0.0,0.05454545454545454,0.0,100
0.0,0.0,0.18181818181818182,0.5,125
0.0,0.0,0.02727272727272727,0.0,50
0.3333333333333333,0.7589041095890411,0.09090909090909091,0.5,150
1.0,0.9095890410958904,0.004545454545454545,0.5,350
0.0,0.24383561643835616,0.609090909090909,0.5,150
0.0,0.0,0.013636363636363636,0.5,89
0.0,0.14794520547945206,0.39999999999999997,0.0,75
0.3333333333333333,0.9972602739726028,0.06818181818181818,0.0,100
0.0,0.673972602739726,0.20454545454545453,0.0,122
0.0,0.0410958904109589,0.3090909090909091,0.5,110
0.0,0.0,0.03636363636363636,0.0,60
0.6666666666666667,0.24657534246575344,0.5727272727272728,0.0,60
0.0,0.6136986301369863,0.03636363636363636,0.5,149
0.0,0.0,0.12727272727272726,0.5,150
0.0,0.1178082191780822,0.02727272727272727,0.5,73
0.3333333333333333,0.9945205479452055,0.09545454545454544,0.0,65
0.0,0.9260273972602739,0.07272727272727272,0.5,300
0.0,0.0,0.09545454545454544,0.5,130
0.0,0.06575342465753425,0.2909090909090909,0.5,175
0.0,0.0,0.09545454545454544,0.0,65
0.0,0.0,0.12727272727272726,0.5,123
0.0,0.8876712328767123,0.12727272727272726,0.5,230
0.0,0.0,0.20454545454545453,0.0,120
0.3333333333333333,0.7342465753424657,0.004545454545454545,0.0,250
0.0,0.0,0.02727272727272727,0.5,85
0.0,0.12328767123287672,0.02727272727272727,0.0,59
0.0,0.0,0.1409090909090909,0.0,30
0.0,0.0,0.031818181818181815,1.0,70
0.6666666666666667,0.7232876712328767,0.10454545454545454,0.5,150
0.0,0.9342465753424658,0.05454545454545454,0.0,90
0.0,0.24657534246575344,0.01818181818181818,0.0,110
0.0,0.7698630136986302,0.09090909090909091,0.5,160
0.0,0.0,0.09090909090909091,0.5,87
0.0,0.0136986301369863,0.02727272727272727,0.0,61
0.0,0.09041095890410959,0.02727272727272727,0.5,118
0.0,0.0,0.2545454545454545,0.0,42
0.0,0.0,0.02727272727272727,0.0,100
0.6666666666666667,0.057534246575342465,0.23636363636363636,0.5,200
0.0,0.0,0.13636363636363635,0.0,50
0.0,0.07945205479452055,0.13636363636363635,0.0,80
0.6666666666666667,0.5945205479452055,0.09545454545454544,0.5,375
0.0,0.04657534246575343,0.14545454545454545,0.5,155
0.0,0.7945205479452054,0.045454545454545456,0.0,63
0.0,0.0,0.11363636363636363,0.0,95
0.0,0.473972602739726,0.049999999999999996,0.5,4000
0.0,0.3287671232876712,0.045454545454545456,0.5,150
1.0,0.016438356164383564,0.10909090909090909,0.5,110
0.3333333333333333,0.9945205479452055,0.08181818181818182,1.0,300
0.0,0.0,0.02727272727272727,0.0,70
0.0,0.0,0.05454545454545454,0.0,70
0.0,0.0,0.11363636363636363,0.0,48
0.6666666666666667,0.852054794520548,0.004545454545454545,0.0,110
0.0,0.0,0.12727272727272726,0.5,120
1.0,0.8164383561643835,0.02727272727272727,0.0,55
0.0,0.6082191780821918,0.45909090909090905,0.5,100
0.0,0.38082191780821917,0.13636363636363635,0.0,25
0.0,0.0,0.12272727272727273,0.5,250
0.0,0.4794520547945206,0.08181818181818182,0.0,55
0.0,0.07123287671232877,0.09545454545454544,0.5,135
0.0,0.0,0.11363636363636363,0.0,69
0.0,0.20821917808219179,0.22727272727272727,0.5,488
0.0,0.15342465753424658,0.004545454545454545,1.0,63
0.0,0.5397260273972603,0.15454545454545454,0.5,180
0.3333333333333333,0.4246575342465753,0.1409090909090909,0.5,150
0.0,0.4602739726027397,0.16818181818181818,0.0,29
0.0,0.6136986301369863,0.09545454545454544,0.5,84
0.0,0.0,0.13636363636363635,0.0,45
0.0,0.5150684931506849,0.1318181818181818,0.5,225
0.0,0.821917808219178,0.00909090909090909,0.0,50
0.6666666666666667,0.0,0.02727272727272727,0.0,55
0.0,0.0,0.031818181818181815,0.5,150
0.0,0.0,0.06818181818181818,0.0,50
0.0,0.0,0.013636363636363636,0.0,100
0.0,0.7397260273972602,0.11363636363636363,0.0,96
0.3333333333333333,0.3452054794520548,0.05454545454545454,0.0,58
0.0,0.9835616438356164,0.05454545454545454,0.0,89
0.0,0.0,0.3727272727272727,0.5,67
0.3333333333333333,0.33972602739726027,0.8999999999999999,0.5,325
0.3333333333333333,0.28493150684931506,0.19999999999999998,0.5,280
0.0,0.0,0.12727272727272726,0.5,150
0.0,0.9698630136986301,0.09545454545454544,0.0,39
0.0,0.821917808219178,0.3181818181818182,0.5,150
0.0,0.0,0.15,0.5,250
0.0,0.016438356164383564,0.004545454545454545,0.0,300
0.3333333333333333,0.36712328767123287,0.02727272727272727,0.0,50
0.6666666666666667,0.24383561643835616,0.5318181818181817,0.5,88
0.0,0.15616438356164383,0.00909090909090909,0.0,60
0.0,0.0,0.07272727272727272,0.5,100
0.0,0.0,0.23636363636363636,0.5,215
0.6666666666666667,0.0,0.09090909090909091,0.0,150
0.0,0.6904109589041096,0.10454545454545454,0.0,89
0.0,0.0,0.17272727272727273,0.5,75
0.0,0.0,0.08636363636363636,0.0,100
0.3333333333333333,0.0,0.08636363636363636,0.5,250
0.0,0.0,0.03636363636363636,0.5,289
0.0,0.0,0.03636363636363636,0.5,149
0.0,0.4136986301369863,0.031818181818181815,0.5,200
0.0,0.0,0.1318181818181818,0.0,75
0.0,0.06575342465753425,0.1318181818181818,0.5,85
0.0,0.0,0.08636363636363636,0.5,200
0.0,0.3643835616438356,0.4818181818181818,0.0,300
0.3333333333333333,0.4904109589041096,0.02727272727272727,0.0,109
0.0,0.0,0.049999999999999996,0.5,1500
0.0,0.0,0.049999999999999996,0.5,200
0.0,0.005479452054794521,0.05454545454545454,0.5,150
0.0,0.0,0.05454545454545454,0.5,87
0.6666666666666667,0.7835616438356164,0.02727272727272727,0.5,200
0.0,0.2410958904109589,0.3227272727272727,0.0,169
0.0,0.0,0.12727272727272726,0.5,120
0.0,0.10136986301369863,0.02727272727272727,0.0,65
0.0,0.0,0.34545454545454546,0.0,80
0.0,0.0,0.09090909090909091,0.5,179
0.0,0.0,0.22272727272727272,0.5,90
0.0,0.4767123287671233,0.02727272727272727,0.5,181
0.0,0.0,0.03636363636363636,0.5,60
0.0,0.0,0.19999999999999998,0.0,40
0.0,0.0,0.05454545454545454,0.5,150
0.3333333333333333,0.1095890410958904,0.02727272727272727,0.0,89
0.0,0.0,0.11818181818181818,0.5,1500
1.0,0.23013698630136986,0.00909090909090909,0.0,89
0.0,0.18356164383561643,0.09545454545454544,0.0,80
0.0,0.8986301369863013,0.9318181818181818,0.5,149
0.6666666666666667,0.46301369863013697,0.049999999999999996,0.5,170
0.0,0.052054794520547946,0.07727272727272727,0.5,154
0.0,0.0,0.15,0.0,188
0.0,0.0,0.17727272727272728,0.0,60
0.0,0.9232876712328767,0.12727272727272726,0.5,350
1.0,0.0821917808219178,0.24545454545454545,0.0,37
0.0,0.5917808219178082,0.08636363636363636,0.0,125
0.3333333333333333,0.21643835616438356,0.2545454545454545,0.5,140
0.0,0.473972602739726,0.031818181818181815,0.0,125
0.0,0.5589041095890411,0.031818181818181815,0.5,125
0.0,0.0,0.35909090909090907,0.0,55
0.0,0.0,0.10454545454545454,0.0,78
0.0,0.0,0.06363636363636363,0.0,120
0.0,0.0,0.05454545454545454,0.5,450
0.6666666666666667,0.0,0.10454545454545454,0.0,75
0.0,0.0,0.45909090909090905,0.5,130
0.0,0.0,0.045454545454545456,0.0,65
0.0,0.0,0.2545454545454545,0.5,200
0.3333333333333333,0.24657534246575344,0.07727272727272727,0.5,199
0.0,0.6328767123287671,0.08636363636363636,0.5,225
0.6666666666666667,0.15616438356164383,0.02727272727272727,0.0,59
1.0,0.07945205479452055,0.02727272727272727,0.0,58
0.0,0.07123287671232877,0.031818181818181815,0.0,110
0.0,0.7342465753424657,0.44090909090909086,0.5,225
0.6666666666666667,0.6027397260273972,0.0,0.0,60
0.3333333333333333,0.8465753424657534,0.5727272727272728,0.5,150
1.0,0.9397260273972603,0.02727272727272727,0.0,90
1.0,0.6547945205479452,0.02727272727272727,0.0,72
0.3333333333333333,0.9972602739726028,0.022727272727272728,0.0,85
0.0,0.0,0.05454545454545454,0.0,190
0.0,0.0,0.12727272727272726,0.0,70
0.3333333333333333,0.14246575342465753,0.09545454545454544,0.0,40
0.3333333333333333,0.06027397260273973,0.15,0.5,350
0.0,0.0,0.10454545454545454,0.0,100
0.0,0.3315068493150685,0.08636363636363636,0.5,148
0.0,0.32054794520547947,0.09545454545454544,0.5,135
0.0,0.049315068493150684,0.05454545454545454,0.0,120
0.0,0.0,0.00909090909090909,0.0,50
0.6666666666666667,0.9808219178082191,0.022727272727272728,1.0,43
0.0,0.0,0.07272727272727272,0.5,250
0.0,0.5506849315068493,0.004545454545454545,0.5,399
0.0,0.0,0.35909090909090907,0.5,200
0.0,0.2136986301369863,0.00909090909090909,0.0,79
0.3333333333333333,0.10410958904109589,0.2545454545454545,1.0,45
0.0,0.8547945205479452,0.06818181818181818,0.0,80
0.0,0.7698630136986302,0.004545454545454545,0.5,600
1.0,1.0,0.8045454545454545,1.0,80
0.3333333333333333,0.32602739726027397,0.3045454545454545,0.5,130
0.3333333333333333,0.5917808219178082,0.10454545454545454,0.5,150
0.3333333333333333,0.9972602739726028,0.00909090909090909,0.0,70
0.0,0.0,0.08636363636363636,0.5,170
0.0,0.0,0.2545454545454545,0.0,50
0.0,0.0,0.15454545454545454,0.0,100
0.0,0.0,0.16818181818181818,0.0,49
0.0,0.0,0.35909090909090907,0.0,41
0.0,0.0027397260273972603,0.06363636363636363,0.5,200
0.3333333333333333,0.24657534246575344,0.23636363636363636,0.5,159
0.6666666666666667,0.9972602739726028,0.5727272727272728,0.0,60
0.3333333333333333,1.0,0.09545454545454544,0.5,155
0.3333333333333333,0.09041095890410959,0.16363636363636364,0.5,125
0.0,0.0,0.40909090909090906,0.0,75
0.0,0.7232876712328767,0.40909090909090906,0.0,35
0.0,0.0,0.02727272727272727,0.5,110
0.0,0.0,0.05454545454545454,0.0,100
0.0,0.2410958904109589,0.3181818181818182,0.0,60
0.0,0.24657534246575344,0.12272727272727273,0.5,400
0.0,0.8328767123287671,0.02727272727272727,0.5,160
0.0,0.0,0.02727272727272727,0.5,139
0.0,0.23835616438356164,0.05454545454545454,0.5,310
0.0,0.016438356164383564,0.00909090909090909,0.5,225
0.0,0.0,0.05454545454545454,0.5,100
0.0,0.0,0.08636363636363636,0.0,95
0.0,0.0,0.00909090909090909,0.5,150
0.3333333333333333,0.030136986301369864,0.05454545454545454,0.0,99
0.0,0.0,0.004545454545454545,0.5,190
0.0,0.0,0.02727272727272727,0.0,88
0.0,0.0,0.031818181818181815,0.5,224
0.0,0.0,0.05909090909090909,0.0,71
0.0,0.0273972602739726,0.20454545454545453,0.5,150
0.3333333333333333,0.0027397260273972603,0.05454545454545454,0.0,60
0.0,0.0027397260273972603,0.03636363636363636,0.5,135
0.0,0.0,0.03636363636363636,0.0,109
1.0,0.0,0.01818181818181818,1.0,30
0.0,0.5835616438356165,0.02727272727272727,0.5,120
0.0,0.7479452054794521,0.049999999999999996,0.5,250
0.0,0.7890410958904109,0.06363636363636363,0.5,175
0.0,0.24657534246575344,0.12272727272727273,0.5,240
0.0,0.0,0.09090909090909091,0.0,75
0.3333333333333333,0.0,0.01818181818181818,0.5,200
0.0,0.0,0.05909090909090909,0.0,125
0.3333333333333333,0.7068493150684931,0.02727272727272727,0.5,109
0.0,0.043835616438356165,0.05454545454545454,0.5,220
0.3333333333333333,0.9726027397260274,0.16818181818181818,0.0,65
0.0,0.06301369863013699,0.02727272727272727,0.0,51
0.0,0.0,0.22272727272727272,1.0,100
0.0,0.0,0.6,0.0,55
0.0,0.19726027397260273,0.19999999999999998,0.0,80
0.0,0.2356164383561644,0.022727272727272728,0.0,85
0.3333333333333333,0.9753424657534246,0.19999999999999998,0.0,55
0.0,0.0,0.10454545454545454,0.0,86
0.3333333333333333,0.5424657534246575,0.00909090909090909,0.5,300
0.0,0.2219178082191781,0.10454545454545454,0.5,500
0.3333333333333333,0.16712328767123288,0.17727272727272728,0.5,199
0.3333333333333333,0.4821917808219178,0.2863636363636364,0.0,175
0.0,0.4465753424657534,0.031818181818181815,0.5,120
0.3333333333333333,0.12876712328767123,0.02727272727272727,0.5,99
0.0,0.1863013698630137,0.19999999999999998,0.0,80
0.0,0.0,0.19545454545454544,0.5,200
0.0,0.0958904109589041,0.15454545454545454,0.5,135
0.0,0.03287671232876713,0.05454545454545454,0.5,110
0.0,1.0,0.004545454545454545,0.0,587
0.0,0.0,0.2545454545454545,0.0,53
0.0,0.11506849315068493,0.7272727272727273,0.5,89
1.0,0.9095890410958904,0.24545454545454545,0.0,45
0.0,0.1452054794520548,0.05454545454545454,0.5,107
0.0,0.13424657534246576,0.09545454545454544,0.0,66
0.0,0.0,0.13636363636363635,0.0,40
0.0,0.0,0.06818181818181818,0.5,150
0.0,0.0,0.1318181818181818,0.5,100
0.0,0.9123287671232877,0.06818181818181818,0.0,60
0.6666666666666667,0.473972602739726,0.00909090909090909,0.0,80
0.3333333333333333,0.07123287671232877,0.2681818181818182,0.0,50
0.3333333333333333,0.0,0.03636363636363636,0.0,60
0.0,0.0,0.00909090909090909,0.0,88
0.3333333333333333,0.14794520547945206,0.09999999999999999,0.0,40
0.3333333333333333,0.0,0.05454545454545454,0.0,105
0.6666666666666667,0.7424657534246576,0.13636363636363635,0.0,67
0.3333333333333333,0.9287671232876712,0.10454545454545454,0.0,115
0.0,0.043835616438356165,0.05454545454545454,0.5,200
0.0,0.7671232876712328,0.004545454545454545,0.5,350
0.0,0.0,0.35909090909090907,0.5,90
0.0,0.021917808219178082,0.05454545454545454,0.5,192
0.0,0.0,0.02727272727272727,0.5,130
0.0,0.0,0.05454545454545454,0.0,45
0.0,0.4273972602739726,0.06818181818181818,0.5,199
0.0,0.07945205479452055,0.08636363636363636,0.5,99
0.0,0.0,0.3227272727272727,0.5,100
0.0,0.12328767123287672,0.06818181818181818,0.0,33
0.0,0.24657534246575344,0.09545454545454544,0.0,42
0.0,0.0,0.06363636363636363,0.5,130
0.0,0.9123287671232877,0.2545454545454545,0.0,395
0.0,0.8712328767123287,0.013636363636363636,0.0,75
0.0,0.24657534246575344,0.3727272727272727,0.0,3000
0.0,0.0,0.06363636363636363,0.0,200
0.6666666666666667,0.0,0.09545454545454544,0.0,55
0.0,0.06027397260273973,0.11818181818181818,0.0,115
0.0,0.9808219178082191,0.20909090909090908,0.5,350
0.0,0.32054794520547947,0.03636363636363636,0.5,90
0.0,0.0,0.05909090909090909,0.0,45
0.0,0.14246575342465753,0.06363636363636363,0.0,139
0.0,0.0,0.05454545454545454,0.5,190
0.0,0.0,0.10909090909090909,0.5,110
0.0,0.0,0.22727272727272727,0.5,2000
